"SMILES","Melting Point {measured}","UNIT {Melting Point}","Melting Point {measured, converted}","UNIT {Melting Point}"
"CC(=O)C1=CC=CC(=C1)[N+]([O-])=O","78.0 - 81.0","?C","79.5","Celsius"
"CCCC(O)=O","-8.0 - -5.0","?C","-6.5","Celsius"
"OC1=CC=C(C=C1)[N+]([O-])=O","112.0 - 115.0","?C","114.0","Celsius"
"CCCOC(C)=O","-95.0 - -92.0","?C","-93.5","Celsius"
"OC(=O)C1=CC=CC=C1Cl","139.0 - 142.0","?C","140.0","Celsius"
"CCCCCCCCCO","-7.0 - -4.0","?C","-5.5","Celsius"
"O=C1C2=CC=CC=C2SC2=CC=CC=C12","209.0 - 212.0","?C","210.0","Celsius"
"C1=CC=C(C=C1)C#CC1=CC=CC=C1","60.0 - 63.0","?C","61.5","Celsius"
"OC(=O)C1CC1","15.5 - 18.5","?C","17.0","Celsius"
"CC1=CC(O)=CC(C)=C1","62.5 - 65.5","?C","64.0","Celsius"
"O=C(OCC1=CC=CC=C1)C1=CC=CC=C1","18.0 - 21.0","?C","19.5","Celsius"
"CC1=CC=C(C=C1)[N+]([O-])=O","51.0 - 54.0","?C","52.5","Celsius"
"OC(=O)CCC(O)=O","185.0 - 188.0","?C","186.0","Celsius"
"OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1","134.0 - 137.0","?C","136.0","Celsius"
"OC1=C(Cl)C=C(Cl)C=C1","42.0 - 45.0","?C","43.5","Celsius"
"OC1=CC=CC(Cl)=C1Cl","56.0 - 59.0","?C","57.5","Celsius"
"C1=CC=C2C(=C1)C=C1C=CC3=C4C(C=CC2=C14)=CC=C3","176.0 - 179.0","?C","178.0","Celsius"
"OC(=O)CC1=CC=CC=C1","76.0 - 79.0","?C","77.5","Celsius"
"C1=CC2=CC3=CC=CC=C3C=C2C=C1","215.0 - 218.0","?C","216.0","Celsius"
"C(=C/C1=CC=CC=C1)\C1=CC=CC=C1","123.0 - 126.0","?C","124.0","Celsius"
"CN1C=NC2=C1C(=O)N(C)C(=O)N2C","235.0 - 238.0","?C","236.0","Celsius"
"CCCC=C","-165.2 - -162.12","?C","-164.0","Celsius"
"CCI","-111.1 - -108.0","?C","-110.0","Celsius"
"CCCCCCOCCO","-45.1 - -42.0","?C","-43.5","Celsius"
"CCCCCCCCCCCCCCCCCCN","52.9 - 56.0","?C","54.5","Celsius"
"CCC(C)=CC","-138.0 - -134.8","?C","-136.0","Celsius"
"CC1=CC=CC=C1O","29.8 - 33.0","?C","31.4","Celsius"
"CCCCCCCCCCCC(=O)CCCCCCCCCCC","67.0 - 70.2","?C","68.6","Celsius"
"CCC(N)=O","78.0 - 81.3","?C","79.7","Celsius"
"CC1=CC=CC=N1","-70.0 - -66.7","?C","-68.3","Celsius"
"CCCCC1CCCCC1","-78.0 - -74.7","?C","-76.3","Celsius"
"CC1=CC=CC(C)=C1O","45.7 - 49.0","?C","47.4","Celsius"
"CC1=CC(=CC=C1)C(O)=O","108.7 - 112.0","?C","110.0","Celsius"
"CCCCCCCCCCCCI","-3.0 - 0.3","?C","-1.35","Celsius"
"CC1=NS(=O)(=O)C2=CC(Cl)=CC=C2N1","327.2 - 330.5","?C","329.0","Celsius"
"NC(N)=O","132.7 - 136.0","?C","134.0","Celsius"
"ClC1=CC=CC=C1C=O","9.0 - 12.4","?C","10.7","Celsius"
"NC1=CC=C(Br)C=C1","63.0 - 66.4","?C","64.7","Celsius"
"CCC1(CCC(=O)NC1=O)C1=CC=CC=C1","84.0 - 87.5","?C","85.8","Celsius"
"OC(=O)C1=CC=CC=C1NC1=CC=CC=C1","183.5 - 187.0","?C","185.0","Celsius"
"CC1=CC=C(C=C1)S(=O)(=O)NC1CCCCC1","84.5 - 88.0","?C","86.2","Celsius"
"CC(C)CNCC(C)C","-77.0 - -73.5","?C","-75.2","Celsius"
"COC","-141.5 - -138.0","?C","-140.0","Celsius"
"OC(=O)C1=C(O)C(Cl)=CC(Cl)=C1","220.5 - 224.0","?C","222.0","Celsius"
"CN(C)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1","89.0 - 92.5","?C","90.8","Celsius"
"COC1=CC=C(C(C)=O)C(O)=C1","49.0 - 52.5","?C","50.8","Celsius"
"NN1C=NN=C1","82.5 - 86.0","?C","84.2","Celsius"
"O=NC1=CC=CC=C1","65.0 - 68.5","?C","66.8","Celsius"
"CC(C)(O)C(O)=O","79.0 - 82.5","?C","80.8","Celsius"
"CN(C)C(N)=O","180.0 - 183.5","?C","182.0","Celsius"
"O=CC1=CC=CN1","43.0 - 46.5","?C","44.8","Celsius"
"C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O","20.5 - 24.0","?C","22.2","Celsius"
"CC1=CC=C(O)C=C1Cl","52.0 - 55.5","?C","53.8","Celsius"
"OP(O)(=O)C1=CC=CC=C1","161.0 - 164.5","?C","163.0","Celsius"
"OC1(CCCCC1)C1=CC=CC=C1","60.0 - 63.5","?C","61.8","Celsius"
"OP(O)(=O)CP(O)(O)=O","199.5 - 203.0","?C","201.0","Celsius"
"CCCCCCCCCCCCCC=O","20.5 - 24.0","?C","22.2","Celsius"
"O=C=NC1=CC=C(C=C1)N=C=O","94.0 - 97.5","?C","95.8","Celsius"
"CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1","99.0 - 102.5","?C","101.0","Celsius"
"CN(C=O)C1=CC=CC=C1","11.0 - 14.5","?C","12.8","Celsius"
"CCOC1=CC=C(C=O)C=C1OC","61.0 - 64.5","?C","62.8","Celsius"
"NC1=CC=CC2=C1C(N)=CC=C2","63.0 - 66.5","?C","64.8","Celsius"
"CCC1=NC(C)=CN1","47.0 - 50.5","?C","48.8","Celsius"
"ClC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1","53.0 - 56.5","?C","54.8","Celsius"
"CC(=O)NC(=O)CN","138.0 - 141.5","?C","140.0","Celsius"
"CS(=O)(=O)C1=CC=C(C=C1)C(O)=O","269.5 - 273.0","?C","271.0","Celsius"
"C\C(=C\C(O)=O)C(O)=O","90.0 - 93.5","?C","91.8","Celsius"
"CCC\C=C\C(O)=O","33.0 - 36.5","?C","34.8","Celsius"
"CC(=O)NC1=CC=C(N)C=C1","163.0 - 166.5","?C","165.0","Celsius"
"ClC(=O)C1=CC=CC=C1C(Cl)=O","12.0 - 15.5","?C","13.8","Celsius"
"NC1=CN=CC=C1","61.0 - 64.5","?C","62.8","Celsius"
"NC1=C(Cl)C=C(Cl)C=C1Br","80.0 - 83.5","?C","81.8","Celsius"
"NC1=C(N)C=NC=C1","216.5 - 220.0","?C","218.0","Celsius"
"CCO[Si](OCC)(OCC)OCC","-86.0 - -82.5","?C","-84.2","Celsius"
"OCC1=C(F)C(F)=C(F)C(F)=C1F","34.0 - 37.5","?C","35.8","Celsius"
"CC1=CC=C2NC=NC2=C1","112.0 - 115.5","?C","114.0","Celsius"
"CC1=CC=C(C=C1)C1=CC=CC=C1","46.0 - 49.5","?C","47.8","Celsius"
"CP(O)(O)=O","105.0 - 108.5","?C","107.0","Celsius"
"C(NC1=NC=NC2=C1NC=N2)C1=CC=CC=C1","231.0","?C","231.0","Celsius"
"CC1=CC=CNC1=O","138.0 - 141.5","?C","140.0","Celsius"
"NNC(=O)NN","154.0 - 157.5","?C","156.0","Celsius"
"FC(F)(F)C1=CC=C(CC#N)C=C1","45.0 - 48.5","?C","46.8","Celsius"
"NCCCCCO","35.0 - 38.5","?C","36.8","Celsius"
"[O-][N+](=O)C1=CC(Br)=CC=C1Br","82.0 - 85.5","?C","83.8","Celsius"
"CC(N)=S","112.0 - 115.5","?C","114.0","Celsius"
"C[C@H](O)CN","21.5 - 25.0","?C","23.2","Celsius"
"OC1=CC=CC=C1C=NC1=CC=CC=C1","47.5 - 51.0","?C","49.2","Celsius"
"OC(=O)C1=CC=CO1","130.0 - 133.5","?C","132.0","Celsius"
"COC1=CC=C(Br)C=C1","10.0 - 13.5","?C","11.8","Celsius"
"NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O","176.5 - 180.0","?C","178.0","Celsius"
"BrCCCCBr","-20.0 - -16.5","?C","-18.2","Celsius"
"OC(=O)CC1=CC=C(Cl)C=C1","103.0 - 106.5","?C","105.0","Celsius"
"OC(=O)C1=CC(Cl)=CC=C1Cl","152.5 - 156.0","?C","154.0","Celsius"
"COC(=O)C1=CC=CC=C1C(=O)OC","2.0 - 5.5","?C","3.75","Celsius"
"CC1=CC(N)=C(C)C=C1","12.0 - 15.5","?C","13.8","Celsius"
"CC1=CC=C(Br)C=C1","25.0 - 28.5","?C","26.8","Celsius"
"COC1=CC=CC(C=O)=C1O","41.0 - 44.5","?C","42.8","Celsius"
"[O-][N+](=O)C1=CC=C(Cl)C=C1Cl","30.5 - 34.0","?C","32.2","Celsius"
"OC1=C(Cl)C=C(Cl)C(Cl)=C1","65.5 - 69.0","?C","67.2","Celsius"
"OC1=CC=C(F)C=C1","44.5 - 48.0","?C","46.2","Celsius"
"CC1=C2C=CC=CC2=CC2=CC=CC=C12","78.0 - 81.5","?C","79.8","Celsius"
"C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","222.0 - 225.5","?C","224.0","Celsius"
"CC1=CC=CC(O)=C1C","71.5 - 75.0","?C","73.2","Celsius"
"ClC1=CC(Cl)=C(Cl)C(Cl)=C1","51.5 - 55.0","?C","53.2","Celsius"
"NC(=O)C1=CC=CC=C1","126.5 - 130.0","?C","128.0","Celsius"
"CC1=C(C)C(C)=C(C)C(C)=C1C","164.0 - 167.5","?C","166.0","Celsius"
"COC(=O)C1=CC=C(N)C=C1","110.5 - 114.0","?C","112.0","Celsius"
"OC1=C(Cl)C=CC=C1Cl","65.0 - 68.5","?C","66.8","Celsius"
"CCOC1=CC=C(NC(C)=O)C=C1","134.0 - 137.5","?C","136.0","Celsius"
"CCCCOC(=O)C1=CC=C(O)C=C1","68.5 - 72.0","?C","70.2","Celsius"
"OCCN1CCOCC1","-1.6 - 2.0","?C","0.2","Celsius"
"CC(C)C1CCC(C)CC1","-89.9 - -86.3","?C","-88.1","Celsius"
"OC(=O)CCCCCCCCC(O)=O","130.8 - 134.5","?C","133.0","Celsius"
"OC1=CC(F)=CC=C1","10.0 - 13.7","?C","11.8","Celsius"
"CCC(C)(CO)CO","40.3 - 44.0","?C","42.1","Celsius"
"CC(C)CC(O)=O","-33.0 - -29.3","?C","-31.1","Celsius"
"OC1CCCC1","-20.0 - -16.25","?C","-18.1","Celsius"
"C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O","255.25 - 259.0","?C","257.0","Celsius"
"FC(F)(F)CC(F)(F)F","-98.0 - -94.2","?C","-96.1","Celsius"
"COC(=O)C1=CC=C(C)C=C1","33.2 - 37.0","?C","35.1","Celsius"
"COC1=CC=CC=C1CC#N","66.0 - 69.8","?C","67.9","Celsius"
"NC1=CC=C2C=C3C=CC=CC3=CC2=C1","235.0 - 238.8","?C","237.0","Celsius"
"ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl","228.0 - 231.8","?C","230.0","Celsius"
"[O-][N+](=O)NC1=NCCN1CC1=CN=C(Cl)C=C1","140.1 - 144.0","?C","142.0","Celsius"
"CCCCCCCC(=O)OCC","-47.0 - -43.1","?C","-45.0","Celsius"
"FC(C(F)(F)F)C(F)(F)F","-131.0 - -127.1","?C","-129.0","Celsius"
"C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1","210.1 - 214.0","?C","212.0","Celsius"
"OC1=CC=C(Br)C=C1","62.5 - 66.4","?C","64.5","Celsius"
"NCCC(O)=O","196.0 - 200.0","?C","198.0","Celsius"
"CCCC(N)C(O)=O","303.0 - 307.0","?C","305.0","Celsius"
"NCCC1=CNC2=CC=CC=C12","114.0 - 118.0","?C","116.0","Celsius"
"COC1=CC=C(NC(C)=O)C=C1","127.0 - 131.0","?C","129.0","Celsius"
"CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC","-74.0 - -70.0","?C","-72.0","Celsius"
"O=C1NC(=O)C2=CC=CC=C12","234.0 - 238.0","?C","236.0","Celsius"
"CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C","175.0 - 179.0","?C","177.0","Celsius"
"CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1","70.0 - 74.0","?C","72.0","Celsius"
"OC(=O)C1=CC2=C(OCO2)C=C1","229.0 - 233.0","?C","231.0","Celsius"
"CC1=CC(=CC(C)=C1)C(C)(C)C","-22.0 - -18.0","?C","-20.0","Celsius"
"OC1=CC=C(NCC2=CC=CC=C2)C=C1","84.0 - 88.0","?C","86.0","Celsius"
"C1CCNCC1","-11.0 - -7.0","?C","-9.0","Celsius"
"ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl","233.0 - 237.0","?C","235.0","Celsius"
"NC1=NC2=CC=CC=C2S1","128.0 - 132.0","?C","130.0","Celsius"
"C1=CC2=C(C=C1)C1=CC3=C(C=CC=C3)C3=C1C2=CC=C3","164.0 - 168.0","?C","166.0","Celsius"
"NNC(=O)NC1=CC=CC=C1","124.0 - 128.0","?C","126.0","Celsius"
"CC(C)C(C)(C)O","-14.0 - -10.0","?C","-12.0","Celsius"
"ClCC1=CC=CC=C1Cl","-17.0 - -13.0","?C","-15.0","Celsius"
"OC1=CC=C(C=C1Cl)[N+]([O-])=O","106.0 - 110.0","?C","108.0","Celsius"
"OC1=C(C=O)C2=CC=CC=C2C=C1","79.0 - 83.0","?C","81.0","Celsius"
"CC1=CC=C(C=C1)P(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1","145.0 - 149.0","?C","147.0","Celsius"
"NC1=CC=C(C=C1C(=O)C1=CC=CC=C1)[N+]([O-])=O","163.0 - 167.0","?C","165.0","Celsius"
"OCC1=CC(OC2=CC=CC=C2)=CC=C1","6.0 - 10.0","?C","8.0","Celsius"
"OCC(CO)(CO)COCC(CO)(CO)CO","217.0 - 221.0","?C","219.0","Celsius"
"OC(=O)CC=C","-39.0 - -35.0","?C","-37.0","Celsius"
"OC1=C(C=O)C=C(C=C1)[N+]([O-])=O","125.0 - 129.0","?C","127.0","Celsius"
"OC(=O)C(F)(F)C(F)(F)C(O)=O","115.0 - 119.0","?C","117.0","Celsius"
"CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O","149.0 - 153.0","?C","151.0","Celsius"
"OC(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O","230.0 - 234.0","?C","232.0","Celsius"
"[O-][N+](=O)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1","139.0 - 143.0","?C","141.0","Celsius"
"O=C1CCCCCCCCC1","24.0 - 28.0","?C","26.0","Celsius"
"CC1=CC(C)=C(C)C(Br)=C1C","56.0 - 60.0","?C","58.0","Celsius"
"OCC1=C(O)C=CC(Br)=C1","109.0 - 113.0","?C","111.0","Celsius"
"COC1=CC=CC=C1C(=O)C1=CC=CC=C1","37.0 - 41.0","?C","39.0","Celsius"
"COC(=O)C1=CC(Cl)=CC=C1O","46.0 - 50.0","?C","48.0","Celsius"
"CCN(C(C)C)C(C)C","-50.0 - -46.0","?C","-48.0","Celsius"
"C[Si](C)(C)C#C[Si](C)(C)C","22.0 - 26.0","?C","24.0","Celsius"
"OC1=CC2=C(C=C1)C=C(O)C=C2","220.0 - 224.0","?C","222.0","Celsius"
"N(\C=N\C1=CC=CC=C1)C1=CC=CC=C1","138.0 - 142.0","?C","140.0","Celsius"
"CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1","30.0 - 34.0","?C","32.0","Celsius"
"O=CC1=CC=CC=C1C#N","104.0 - 108.0","?C","106.0","Celsius"
"O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)C1=C2C=CC=CC2=NC=C1","200.0 - 204.0","?C","202.0","Celsius"
"OC(=O)CC1=CC=C(C=C1)C(F)(F)F","80.0 - 84.0","?C","82.0","Celsius"
"OC(=O)\C=C\C1=CC=CC=C1C(F)(F)F","202.0 - 206.0","?C","204.0","Celsius"
"CC12CCC3C(CCC4CC(CCC34C)OCC3=CC=CC=C3)C1CCC2=O","216.0 - 220.0","?C","218.0","Celsius"
"O=C(OCC1=CC=CC=C1)\C=C\C1=CC=CC=C1","35.0 - 39.0","?C","37.0","Celsius"
"COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(O)C=C2O1","221.0 - 225.0","?C","223.0","Celsius"
"NC1=CC=C(C=CC2=CC=C(C=C2)[N+]([O-])=O)C(=C1)[N+]([O-])=O","198.0 - 202.0","?C","200.0","Celsius"
"OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl","183.0 - 187.0","?C","185.0","Celsius"
"FC(F)(F)C(=O)C(F)(F)F","-129.0 - -125.0","?C","-127.0","Celsius"
"CC1=CC=CC=C1CCl","-2.0 - 2.0","?C","0.0","Celsius"
"OC1=CC=C(NC2=CC=CC=C2)C=C1","69.0 - 73.0","?C","71.0","Celsius"
"CC1=CC=NC(C)=C1","-64.0 - -60.0","?C","-62.0","Celsius"
"CCN(CC)C1=CC=C(Br)C=C1","34.0 - 38.0","?C","36.0","Celsius"
"CC(C)(C)CO","50.0 - 54.0","?C","52.0","Celsius"
"CCC(C)(C)O","-12.0 - -8.0","?C","-10.0","Celsius"
"ClC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O","159.0 - 163.0","?C","161.0","Celsius"
"NC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O","250.0 - 254.0","?C","252.0","Celsius"
"CC(C)C1=CC(Cl)=C(C)C=C1O","59.0 - 63.0","?C","61.0","Celsius"
"CC1=CC=CC=C1CO","35.0 - 39.0","?C","37.0","Celsius"
"O=C1CCN(N1)C1=CC=CC=C1","122.0 - 126.0","?C","124.0","Celsius"
"CN(C)C1=CC=CC(O)=C1","82.0 - 86.0","?C","84.0","Celsius"
"CC1=CC(=CC(C)=C1)[N+]([O-])=O","71.0 - 75.0","?C","73.0","Celsius"
"O=C(OC1=CC=CC=C1)OC1=CC=CC=C1","79.0 - 83.0","?C","81.0","Celsius"
"CC(C)CC(C)C","-123.0 - -119.0","?C","-121.0","Celsius"
"CCCCCCCCCCC=O","-4.0 - 0.0","?C","-2.0","Celsius"
"ClC(=O)C1=CC=C(Cl)C=C1","12.0 - 16.0","?C","14.0","Celsius"
"C1CCOCC1","-49.0 - -45.0","?C","-47.0","Celsius"
"CCCCCCCCCCN","13.0 - 17.0","?C","15.0","Celsius"
"OC(=O)C(S)C(S)C(O)=O","193.0 - 197.0","?C","195.0","Celsius"
"OC1=C(I)C=C(C=C1I)[N+]([O-])=O","153.0 - 157.0","?C","155.0","Celsius"
"FC1=C2C=CC=CC2=CC=C1","-13.0 - -9.0","?C","-11.0","Celsius"
"CC(C)(C)Br","-20.0 - -16.0","?C","-18.0","Celsius"
"CN=C=S","32.0 - 36.0","?C","34.0","Celsius"
"CC(C)(C)C1=CC=CC(O)=C1","41.0 - 45.0","?C","43.0","Celsius"
"CC(=O)CCC(O)=O","29.0 - 33.0","?C","31.0","Celsius"
"CCCCCC(C)C","-109.0 - -105.0","?C","-107.0","Celsius"
"OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br","226.0 - 230.0","?C","228.0","Celsius"
"CC(C)(O)C1=CC=CC=C1","32.0 - 36.0","?C","34.0","Celsius"
"[O-][N+](=O)C1=CC=C(C=C1)C#N","145.0 - 149.0","?C","147.0","Celsius"
"CC1=CC(=CC=C1)C#N","-27.0 - -23.0","?C","-25.0","Celsius"
"OC1=CC=C(OC2=CC=CC=C2)C=C1","80.0 - 84.0","?C","82.0","Celsius"
"CC(=O)C1=CC=CO1","29.0 - 33.0","?C","31.0","Celsius"
"CC1=CC(Cl)=CC=C1O","47.0 - 51.0","?C","49.0","Celsius"
"N#CC1=CC=C(C=C1)C1=CC=C(C=C1)C#N","234.0 - 238.0","?C","236.0","Celsius"
"OC(=O)C1=CC=CC(=C1)C#N","219.0 - 223.0","?C","221.0","Celsius"
"CC1(C)OC(=O)CC(=O)O1","94.0 - 98.0","?C","96.0","Celsius"
"CC1=CC=C(C=C1)C(N)=O","159.0 - 163.0","?C","161.0","Celsius"
"CC1=CC(Cl)=NC2=C1C=CC=C2","55.0 - 59.0","?C","57.0","Celsius"
"CC(=O)OC1=CC=C(OC(C)=O)C=C1","121.0 - 125.0","?C","123.0","Celsius"
"NC1=CC=CC=C1C#N","47.0 - 51.0","?C","49.0","Celsius"
"CC(=O)NC1=CC=C(C=O)C=C1","156.0 - 160.0","?C","158.0","Celsius"
"CCCCCCCCC(=O)CC","9.0 - 13.0","?C","11.0","Celsius"
"COC1=CC=C(C=NC2=CC=CC=C2)C=C1","61.0 - 65.0","?C","63.0","Celsius"
"CN(C)C1=CC=C(\C=N\C2=CC=CC=C2)C=C1","96.0 - 100.0","?C","98.0","Celsius"
"C1CCCC=CCC1","-16.0 - -12.0","?C","-14.0","Celsius"
"COC1=CC=C(\C=C\C(=O)C2=CC=CC=C2)C=C1","75.0 - 79.0","?C","77.0","Celsius"
"C1CNCCN1","106.0 - 110.0","?C","108.0","Celsius"
"CCOCCOCCO","-80.0 - -76.0","?C","-78.0","Celsius"
"COCCOCCOC","-68.0 - -64.0","?C","-66.0","Celsius"
"OC1=CC=CC(C=O)=C1","104.0 - 108.0","?C","106.0","Celsius"
"ClCCOC1=CC=CC=C1","24.0 - 28.0","?C","26.0","Celsius"
"COC1=CC=CC=C1O","28.0 - 32.0","?C","30.0","Celsius"
"OC(=O)CCCC1=CC=CC=C1","48.0 - 52.0","?C","50.0","Celsius"
"O=C1C(=O)C2=CC=CC=C2C2=CC=CC=C12","206.0 - 210.0","?C","208.0","Celsius"
"CC1=CC=CC(C)=C1N","8.0 - 12.0","?C","10.0","Celsius"
"CC(C)CC(C)=O","-84.0 - -80.0","?C","-82.0","Celsius"
"CCCCCCN","-23.0 - -19.0","?C","-21.0","Celsius"
"OCC(CO)(CO)CO","258.0 - 262.0","?C","260.0","Celsius"
"C1C2=CC=CC=C2C2=CC3=CC=CC=C3C=C12","208.0 - 212.0","?C","210.0","Celsius"
"COC1=CC=CC(=C1)C(O)=O","103.0 - 107.0","?C","105.0","Celsius"
"CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O","62.0 - 66.0","?C","64.0","Celsius"
"[O-][N+](=O)C1=CC=CC=C1CCl","47.0 - 51.0","?C","49.0","Celsius"
"COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1","84.0 - 88.0","?C","86.0","Celsius"
"CC(=O)NC1=CC=C(C=C1)C(O)=O","256.0 - 260.0","?C","258.0","Celsius"
"CC(=O)C1=CC(=CC=C1)C(C)=O","32.0 - 36.0","?C","34.0","Celsius"
"[O-][N+](=O)C1=CC=C(OC2=C(C=C(C=C2)C(F)(F)F)[N+]([O-])=O)C=C1","90.0 - 94.0","?C","92.0","Celsius"
"CCC1=CC=C(O)C=C1","43.0 - 47.0","?C","45.0","Celsius"
"[O-][N+](=O)C1=CC=CC=C1I","50.0 - 54.0","?C","52.0","Celsius"
"OC1=CC=CC=C1C1=CC=CC=C1","56.0 - 60.0","?C","58.0","Celsius"
"ClC(Cl)(Cl)C1=CC=CC=C1","-8.0 - -4.0","?C","-6.0","Celsius"
"OCC=CC1=CC=CC=C1","30.0 - 34.0","?C","32.0","Celsius"
"COC1=CC=C(OC)C=C1","56.0 - 60.0","?C","58.0","Celsius"
"N1C2=CC=CC=C2C2=CC=CC=C12","243.0 - 247.0","?C","245.0","Celsius"
"O=C(OC1=CC=CC=C1)C1=CC=CC=C1","67.0 - 71.0","?C","69.0","Celsius"
"CN(C)C(=O)NC1=CC=C(Cl)C=C1","170.5 - 174.5","?C","172.0","Celsius"
"BrC1=CC(Br)=C(Br)C=C1Br","178.0 - 182.0","?C","180.0","Celsius"
"NC1=CC=C(C=C1)[N+]([O-])=O","146.0 - 150.0","?C","148.0","Celsius"
"C1=CC=C2C(C=CC3=CC4=C(C=CC5=CC=CC=C45)C=C23)=C1","266.0 - 270.0","?C","268.0","Celsius"
"OC(=O)C1=CC=CC=C1Br","146.0 - 150.0","?C","148.0","Celsius"
"OC1=CC(=CC=C1)[N+]([O-])=O","94.0 - 98.0","?C","96.0","Celsius"
"OC(=O)C1=CC=C(Br)C=C1","252.0 - 256.0","?C","254.0","Celsius"
"NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O","204.0 - 208.0","?C","206.0","Celsius"
"[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1","39.0 - 43.0","?C","41.0","Celsius"
"C(CC1=CC=CC=C1)C1=CC=CC=C1","51.0 - 55.0","?C","53.0","Celsius"
"N1C2=CC=CC=C2SC2=CC=CC=C12","183.5 - 187.5","?C","186.0","Celsius"
"COC(=O)C1=CC=C(O)C=C1","127.0 - 131.0","?C","129.0","Celsius"
"CCOC(=O)C1=CC=C(N)C=C1","88.0 - 92.0","?C","90.0","Celsius"
"C=CC=C","-113.0 - -108.9","?C","-111.0","Celsius"
"CC#N","-48.0 - -43.8","?C","-45.9","Celsius"
"CCCCOCCO","-79.0 - -74.8","?C","-76.9","Celsius"
"CCCCCCCCCCCCCCCCCO","53.8 - 58.0","?C","55.9","Celsius"
"CC1=CC=CC(C=C)=C1","-86.3 - -82.0","?C","-84.2","Celsius"
"CC(O)(C#C)C1=CC=CC=C1","48.0 - 52.3","?C","50.1","Celsius"
"CC1=CC=CC=C1C(O)=O","103.7 - 108.0","?C","106.0","Celsius"
"BrCCCCCCBr","-2.3 - 2.0","?C","-0.15","Celsius"
"IC1=CC(I)=CC=C1","36.0 - 40.4","?C","38.2","Celsius"
"OCCCCO","16.0 - 20.4","?C","18.2","Celsius"
"CC1CCC(C)C1C","-116.4 - -112.0","?C","-114.0","Celsius"
"OCC(Br)(CO)[N+]([O-])=O","127.0 - 131.5","?C","129.0","Celsius"
"O=C(CCC(=O)OCC1=CC=CC=C1)OCC1=CC=CC=C1","45.0 - 49.5","?C","47.2","Celsius"
"COC1=CC=C(C(=O)C2=CC=C(OC)C=C2O)C(O)=C1","135.0 - 139.5","?C","137.0","Celsius"
"OC(=O)C1=C(O)C(I)=CC(I)=C1","231.0 - 235.5","?C","233.0","Celsius"
"FC1=CC=C(C=C1)C(=O)C1=CC=C(F)C=C1","103.5 - 108.0","?C","106.0","Celsius"
"OC(=O)C1=CC=CC=C1C1=CC=CC=C1C(O)=O","229.0 - 233.5","?C","231.0","Celsius"
"OC(=O)C1=CC=CC=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C(Br)C(O)=C(Br)C=C12","295.5 - 300.0","?C","298.0","Celsius"
"CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC","62.0 - 66.5","?C","64.2","Celsius"
"OCCCCCCCO","18.0 - 22.5","?C","20.2","Celsius"
"CC1(C)C2CCC(C)(C2)C1O","43.5 - 48.0","?C","45.8","Celsius"
"CC(=O)N1CCOCC1","10.0 - 14.5","?C","12.2","Celsius"
"CCCCCCCCCCCCCCCCC#C","22.5 - 27.0","?C","24.8","Celsius"
"O=C1C=CC(=O)C2C3CC(C=C3)C12","73.0 - 77.5","?C","75.2","Celsius"
"CCOC(=O)C(NC=O)C(=O)OCC","48.5 - 53.0","?C","50.8","Celsius"
"SC1=NC=CN1","225.0 - 229.5","?C","227.0","Celsius"
